id,predict_0,predict_1,predict_2
11185,0.9903013804529573,0.009498497958601798,0.00020012158844068845
15675,0.8583532699563073,0.1392351315120073,0.0024115985316854496
6716,0.7127104288686165,0.2656914006235198,0.021598170507863747
17790,0.3457465712381679,0.6535124444577912,0.0007409843040407764
17791,0.5473218236828229,0.4379526560624843,0.014725520254692854
6145,0.783094733210628,0.215574368948826,0.001330897840546082
18237,0.19304141987686724,0.7948226369387072,0.012135943184425462
10523,0.6373214159718218,0.3330829422616671,0.029595641766511093
4356,0.38362541289743585,0.6039544984599527,0.012420088642611429
7482,0.6159242289941841,0.38318848238101266,0.0008872886248033125
5856,0.5882971641658616,0.11723879471700628,0.2944640411171321
5011,0.22762205947255437,0.0994030701245087,0.6729748704029369
15872,0.9921760840406532,0.007215647738371903,0.0006082682209749806
6609,0.41761983211995235,0.5669093248302493,0.015470843049798478
995,0.939934169869534,0.01251825391709569,0.047547576213370274
4680,0.8324117235826551,0.16517739979675625,0.0024108766205886882
18327,0.6287751695057673,0.32342763929559565,0.047797191198637005
8484,0.3966162851398189,0.6007641396597261,0.0026195752004549624
16968,0.44984140162041997,0.5190090145688978,0.031149583810682228
8305,0.9504953487551284,0.048806662763123225,0.0006979884817485511
7012,0.8086844817340644,0.1907772821243922,0.0005382361415434191
13465,0.2850880032267963,0.13521425636217344,0.5796977404110304
8375,0.9652987720835549,0.03437004411533406,0.000331183801111036
15629,0.29623880331973745,0.6945600753777891,0.009201121302473516
12296,0.9939570680598339,0.005713812440202588,0.0003291194999635803
458,0.2818279772951605,0.11818961954155326,0.5999824031632862
18124,0.08839296754621799,0.057976493951749995,0.8536305385020321
4430,0.05846515493171936,0.5374287191361561,0.4041061259321245
14443,0.3780876107085012,0.5788483544651081,0.04306403482639082
15275,0.9752623161720504,0.017078813303984187,0.007658870523965423
4470,0.26881900109909695,0.08566960189236296,0.6455113970085401
13831,0.9560512671270172,0.04336942760214046,0.0005793052708422189
7696,0.9759976359175142,0.019117539687878094,0.004884824394607711
15172,0.6848387859949768,0.08642484787634491,0.22873636612867818
16647,0.7253853869337051,0.24633253068237773,0.02828208238391705
14209,0.4399843623026597,0.5447574556586143,0.015258182038725986
18121,0.8930351690494537,0.1063722026507044,0.0005926282998420043
12144,0.3378684016318504,0.6613878220781548,0.0007437762899947453
800,0.9362178741082202,0.06339661107197865,0.000385514819801168
13200,0.14903797790971518,0.8414558188168382,0.009506203273446591
5724,0.12415455944265436,0.06669538406963155,0.8091500564877142
15722,0.7746140283643922,0.05709646316081034,0.16828950847479757
6660,0.8565214679326139,0.14296520844297406,0.0005133236244120431
8394,0.39995769163927125,0.5991806827029205,0.0008616256578082898
5554,0.5902109600896509,0.19809957480538917,0.21168946510495995
10381,0.9436541952445939,0.05480193005577016,0.0015438746996360667
15783,0.9234392615364657,0.07608103942713548,0.0004796990363987951
10907,0.5345291266927571,0.45474474688567623,0.010726126421566612
11455,0.9917837026647872,0.00790738881536778,0.0003089085198450232
5992,0.1896071263212981,0.11175627598257237,0.6986365976961295
16564,0.11964218963837785,0.03717509130765391,0.8431827190539682
7933,0.41745813162576806,0.4742165449376674,0.10832532343656451
16008,0.9608470747345615,0.03872301734540881,0.000429907920029647
7265,0.492667835237689,0.47529477203438675,0.032037392727924274
11095,0.4012913885226105,0.5979189746837233,0.0007896367936660785
2181,0.2694944635356995,0.42318051204478596,0.3073250244195147
8845,0.8375628337896851,0.14781262117416835,0.014624545036146555
13617,0.17330476099893988,0.8260180360254282,0.0006772029756318802
17228,0.9585381666550676,0.038031532452262096,0.003430300892670279
16321,0.9927923941910384,0.006914246258873856,0.00029335955008756755
14851,0.9752223134981104,0.01762674639995575,0.00715094010193385
9613,0.9541262465622152,0.045124097185497404,0.0007496562522874528
3121,0.9022396532643683,0.0930206561273864,0.004739690608245181
4840,0.9960165311552145,0.0034125058541597426,0.000570962990625728
18216,0.24152872373858153,0.752187908900975,0.00628336736044352
17113,0.3329087299969257,0.6636713845703609,0.003419885432713468
4775,0.9509829889919506,0.006847653319696795,0.04216935768835263
14105,0.9790296939529741,0.013879362352972597,0.007090943694053375
4993,0.40882331304342495,0.5822831184203272,0.008893568536248005
8901,0.8480482710851419,0.05367286416932012,0.09827886474553782
15443,0.8228108582336054,0.1749884297581433,0.002200712008251216
435,0.9560325117484592,0.043538105128940276,0.00042938312260048904
4595,0.18936013455457631,0.7868284411928265,0.023811424252597163
14503,0.6791616691014558,0.32018267051350585,0.0006556603850383876
2191,0.1454216684131929,0.8461221271832606,0.008456204403546427
2163,0.9618896552793483,0.03636108058311339,0.0017492641375384031
9987,0.9928695580114817,0.006776438490622347,0.0003540034978959478
16234,0.2039966997472154,0.14123550858976894,0.6547677916630157
3834,0.21680297096121448,0.09694574750522184,0.6862512815335637
13133,0.5650597778191525,0.4341654655167903,0.0007747566640572777
13909,0.21630705882637127,0.22975925138111528,0.5539336897925133
9952,0.557077641222796,0.43201211974297654,0.010910239034227368
3666,0.3463600436935612,0.6529384323664519,0.0007015239399867182
6072,0.9113411567613893,0.07715130750100382,0.011507535737606942
2936,0.2446731125118956,0.13844188205761518,0.6168850054304892
6497,0.8917975744578612,0.08286447434864827,0.025337951193490447
5645,0.8059074963035181,0.19053536699911852,0.003557136697363363
15476,0.5688545307987481,0.3994532525768665,0.03169221662438526
8472,0.9984282917160472,0.0013898719031167142,0.0001818363808359796
15687,0.650716096800269,0.3482030321411111,0.00108087105861996
10682,0.8872684110158703,0.1117073152842712,0.0010242736998586509
10772,0.9233295621163127,0.07622783654276195,0.00044260134092550846
8156,0.10891564269900808,0.44491773090414444,0.44616662639684757
10436,0.6445069019296124,0.15875279802886808,0.19674030004151943
16827,0.9030068994159043,0.09608125831417383,0.0009118422699217691
12299,0.08947442599235304,0.2190447930827977,0.6914807809248493
9258,0.13528834895165662,0.1726367082413393,0.692074942807004
4759,0.799260348704265,0.2000527137904942,0.000686937505240732
8989,0.6283110077783888,0.3692975659539417,0.002391426267669547
14823,0.9985673101939971,0.0012846186271578755,0.00014807117884507213
17270,0.2070193542822759,0.782438088849118,0.010542556868606123
2005,0.9167866436523658,0.08072549091561373,0.0024878654320204772
15757,0.8935302410972362,0.10556520446312702,0.000904554439636724
14476,0.29065705214768556,0.7085961411971615,0.0007468066551529558
17243,0.2698302704737003,0.525894662336821,0.20427506718947872
3908,0.8121022373145548,0.18509300641607043,0.00280475626937471
781,0.9250175127091722,0.018606527146066545,0.056375960144761275
5398,0.21848962065819255,0.3946554238808675,0.38685495546094006
2687,0.5490823964414945,0.4318994123026724,0.019018191255833244
5017,0.8838800943926541,0.06090439775687573,0.05521550785047029
140,0.671107653338327,0.3204814667572218,0.008410879904451317
14897,0.8509962161667518,0.1364694131936418,0.012534370639606355
1487,0.5930753431537015,0.34541933175238465,0.061505325093913904
18371,0.9989936930975821,0.0009032130867603925,0.0001030938156575153
10170,0.9783247100871882,0.00497071852604687,0.01670457138676504
3464,0.7969801258294863,0.1424621528799241,0.06055772129058969
1535,0.8453308080699331,0.13243085549674985,0.022238336433316987
1442,0.5303490752432923,0.46332592731517935,0.0063249974415283084
7249,0.6419672080674316,0.3344671772349904,0.023565614697578032
17510,0.36022253862468356,0.6309703962901007,0.008807065085215785
418,0.9977065862119802,0.002178291973457929,0.00011512181456194258
16274,0.12240206450108038,0.29809830171837337,0.5794996337805463
12497,0.4222300111257508,0.5613923451462621,0.01637764372798711
17309,0.9615615303501301,0.02801217698736774,0.010426292662501993
3891,0.7115865764040543,0.2818077320880938,0.006605691507852012
8437,0.9745661065690308,0.02503519577587005,0.000398697655099103
9950,0.7700245490109899,0.22664108204952607,0.003334368939483963
5316,0.8061200206427209,0.18165167160719736,0.012228307750081727
12979,0.5221715478048499,0.47702214945622806,0.0008063027389220555
14648,0.7146209131874277,0.2824276927078018,0.0029513941047705134
8194,0.9262881460202602,0.057583301511334735,0.01612855246840512
10386,0.08374791336831842,0.08305570598534016,0.8331963806463414
12749,0.17848141515789503,0.21484629373675254,0.6066722911053524
16508,0.9191830648843661,0.08033751057276423,0.0004794245428696514
16386,0.9037211089645563,0.09587727030897145,0.00040162072647217077
12933,0.7318346748957298,0.2647616886001046,0.0034036365041654033
2830,0.8511862691473371,0.14694535544036968,0.001868375412293087
11528,0.369136702222408,0.6301193090300349,0.0007439887475570707
15904,0.9593648485950514,0.04001640203828218,0.0006187493666664387
16390,0.7419527305765254,0.2522794146514251,0.005767854772049416
14036,0.9970935950377215,0.0026407265278747794,0.0002656784344036916
17215,0.9941973894510653,0.005610709856684304,0.00019190069225039164
14404,0.7560179511399578,0.24330898294422568,0.0006730659158165391
12101,0.1368220903584466,0.1857626146852298,0.6774152949563236
10812,0.21918739206169674,0.7733643192971382,0.007448288641165135
4374,0.9958208326774369,0.003855362926748312,0.00032380439581473826
9719,0.32740643070036457,0.6520175525855618,0.02057601671407361
8520,0.3448425019323476,0.611883691679443,0.043273806388209414
15621,0.6497371588039053,0.18129067333793492,0.16897216785815974
7173,0.2681275445030141,0.6761781772713366,0.0556942782256493
7544,0.5332384595470213,0.4240457847848437,0.04271575566813501
7253,0.1951064208211108,0.7271683460092917,0.07772523316959772
16731,0.7676977082016466,0.214225019707709,0.01807727209064441
17278,0.4095633280300302,0.5866252358116008,0.0038114361583690038
16327,0.5572155107141297,0.4411234013537595,0.0016610879321107387
15845,0.9887526758470822,0.010841628049373027,0.00040569610354490446
6750,0.016237817366933544,0.016753321551177286,0.9670088610818892
7674,0.9692255295153981,0.025854887963035398,0.004919582521566604
17416,0.1581103269867685,0.7946388970896514,0.04725077592357995
9050,0.5372122216001085,0.41393811032798117,0.048849668071910275
8931,0.121827310124856,0.8129660850957147,0.06520660477942936
13146,0.2920153411651981,0.29591779204435265,0.4120668667904491
11584,0.8918745482868727,0.10504005595520649,0.0030853957579207213
8322,0.9560457946765407,0.04353871003882789,0.0004154952846314105
16067,0.6536833693550013,0.3378639328809033,0.008452697764095496
11438,0.8464543383189506,0.15013712894805734,0.003408532732992035
677,0.4109121877616363,0.5862947932716249,0.0027930189667386947
7475,0.5018990716492847,0.490202128354536,0.007898799996179283
13400,0.9225309545005023,0.06503899512457578,0.01243005037492208
10255,0.9783165899991179,0.021245219565555827,0.00043819043532637237
17987,0.9380941485156209,0.06094168590892224,0.0009641655754567487
13651,0.22571746632808398,0.10921534974154197,0.665067183930374
8226,0.9863988459562304,0.013000805090685439,0.0006003489530842691
7643,0.7507148320492483,0.23806660325673612,0.011218564694015514
10318,0.02721164940087303,0.004746729128474525,0.9680416214706524
12382,0.9844379271469422,0.010874999429675168,0.004687073423382525
2912,0.04579373507675117,0.1579705088805614,0.7962357560426874
2254,0.1784189144239312,0.17935153752105568,0.6422295480550131
13110,0.9815995905896484,0.015622659394284946,0.002777750016066694
8355,0.08524508120211663,0.8616092308284675,0.05314568796941582
10753,0.9720673285609076,0.027403192238691514,0.0005294792004008277
17974,0.4375579008365826,0.15371464021185188,0.4087274589515654
7588,0.9755306194171522,0.01881579365578314,0.005653586927064549
3209,0.9839836487301354,0.006243754159563412,0.009772597110301165
16325,0.9504763054444928,0.048854300162004,0.000669394393503283
12009,0.8924180056784842,0.10466455942898269,0.002917434892533142
7141,0.2977138698565526,0.6750353989516066,0.02725073119184085
7584,0.1704880674286838,0.7274249546863641,0.10208697788495211
171,0.5909864669762354,0.40828535962039153,0.0007281734033731742
14412,0.9354137516996395,0.06113199124138474,0.003454257058975735
16111,0.6904422282571805,0.3088543243599968,0.0007034473828227805
17959,0.9590383114432426,0.04052148732558157,0.00044020123117589666
401,0.8859109820870512,0.10902977373330566,0.005059244179643071
16571,0.12251330323315117,0.8679332205338366,0.009553476233012148
3294,0.2241318248082929,0.7653960934245657,0.010472081767141365
16220,0.2854004945127555,0.19666630831083565,0.5179331971764087
2404,0.9567380240371945,0.04253271056965726,0.0007292653931481537
11002,0.7982828799232357,0.2008995686746374,0.0008175514021269145
372,0.6801528878032699,0.31072501965836274,0.009122092538367245
15477,0.9609737787640326,0.00793183960009966,0.031094381635867793
41,0.5937356392993894,0.40551781640473705,0.0007465442958734973
8671,0.984943795317735,0.014552717091440832,0.0005034875908242028
8129,0.3335832593253734,0.20419585456480419,0.46222088610982237
14683,0.9726572716103357,0.02699860410623309,0.0003441242834310406
9873,0.9912975841769314,0.008379128679586574,0.00032328714348217597
13577,0.9847562640102308,0.014969477681264848,0.0002742583085043145
16132,0.9935577904181626,0.0060922423377078585,0.0003499672441294279
10100,0.9632443924440605,0.03547535014501289,0.0012802574109266054
5629,0.6124924914148097,0.3609164404549212,0.026591068130269107
16618,0.3524447258754772,0.6423459616138167,0.005209312510706124
16876,0.09401953079634966,0.44230158089742433,0.46367888830622606
16036,0.9992754647301864,0.0006074447323028944,0.00011709053751066771
9322,0.11453571826339627,0.09231934685627537,0.7931449348803283
8549,0.9827144192035246,0.01658270209732049,0.0007028786991548844
18132,0.9708037405489651,0.028935467583823555,0.00026079186721134003
13487,0.46381397913598577,0.5187164035066492,0.017469617357365203
6904,0.7065906767654542,0.28398464932299927,0.00942467391154656
2799,0.2656908684098361,0.7240876107455377,0.010221520844626233
9694,0.24178893679310431,0.2187280682103351,0.5394829949965606
4417,0.61860319041813,0.37779030794781604,0.003606501634054106
1494,0.9379988644446017,0.019974785302571095,0.04202635025282728
13929,0.2822216623575343,0.6534553384002867,0.06432299924217882
6530,0.527272439168134,0.4700393095596571,0.0026882512722087577
2483,0.8468151235915852,0.1329539833462924,0.020230893062122557
3301,0.5058483842426951,0.49294639128839385,0.0012052244689110979
11323,0.9691666621224072,0.0302580927014121,0.0005752451761807531
1237,0.5461275690256976,0.43297912121814197,0.020893309756160452
1747,0.740154666513886,0.254464136947661,0.005381196538453018
2655,0.8422176498479201,0.14495344981984296,0.01282890033223688
16310,0.40493862894016686,0.5494627284494507,0.045598642610382566
4173,0.8284629674804069,0.17028939080702563,0.0012476417125674372
17613,0.750362687757919,0.24855493272598597,0.0010823795160950149
18062,0.9955274071381923,0.004152312459253528,0.000320280402554118
4109,0.2825027926663366,0.7167840707875986,0.0007131365460646969
15881,0.9729800215643079,0.026458364693018172,0.0005616137426740824
17020,0.9814461975519666,0.018113393890692164,0.00044040855734129273
7642,0.8941087558313743,0.069106005889014,0.03678523827961178
9464,0.9265848664672356,0.070528125008318,0.0028870085244462706
22,0.925236225160948,0.07427000745472072,0.0004937673843313503
16394,0.6947848128673104,0.3024028771876636,0.0028123099450260113
12854,0.6518463403964578,0.23107045023396997,0.11708320936957224
5073,0.7155209205179937,0.2711014261502429,0.01337765333176336
2069,0.9476838160164771,0.04737084433317958,0.004945339650343356
8545,0.8890465134026475,0.10970788177415698,0.0012456048231954983
10775,0.4758160614206658,0.5094034817733822,0.014780456805951888
9744,0.7409728526791789,0.2580504692561667,0.000976678064654441
17138,0.8731054942423702,0.03674203284766086,0.09015247290996913
16619,0.9928597785659129,0.006861206133195453,0.000279015300891498
195,0.8419490080141508,0.15429792613434767,0.0037530658515014755
10258,0.41647604897585444,0.560864561543878,0.022659389480267543
4347,0.8140284940286902,0.18029366624533147,0.0056778397259784575
17587,0.8123855098010988,0.16231905689960743,0.02529543329929361
3019,0.15852704115241723,0.7237692581338878,0.11770370071369497
18552,0.9941982835159223,0.005475990264480062,0.0003257262195977049
13223,0.6475538622578929,0.3484248252145084,0.004021312527598676
7856,0.973679330430235,0.02596878028779681,0.0003518892819681589
9830,0.3420694032161177,0.6571736426515795,0.0007569541323028187
10965,0.6366200606383505,0.36265050694639744,0.0007294324152521018
4677,0.01459264862312904,0.2076961837556384,0.7777111676212326
12176,0.27712557886437406,0.5715179161343058,0.15135650500132009
15210,0.2907673616618408,0.7015739869479948,0.0076586513901643625
3764,0.9282859585939315,0.07097682643688759,0.0007372149691808713
16846,0.43498631959978357,0.5475037676532791,0.017509912746937247
771,0.46631904302063554,0.19691357686551883,0.33676738011384555
13019,0.04945345688288846,0.0442704557984455,0.9062760873186659
252,0.4388619809828879,0.5231893194109011,0.037948699606210994
11064,0.4573874796457062,0.5418510922793416,0.0007614280749521075
18221,0.9449721121878921,0.053443344703159576,0.0015845431089481824
11502,0.8503563572562614,0.14535688151368686,0.004286761230051719
